CUSTOMERID,STATE,LCPCOUNT,PRIVATELABELTENDERFLAG,TENURE_IN_MONTHS,CLOSESTSTOREDISTANCE,FEMALE,AGE,HS_DIPLOMA,SOME_COLLEGE,BACH_GRAD_DEG,LT_HS_DIPLOMA,MARRIED,MNGMNT_OFFICEADMIN,TECH_PROF,SALES_JOB,BLUE_COLLAR,FARMER,RETIRED,SFDU,MFDU,HOMEOWNER,INCOME,MAIL_RESP_MULTI,MAIL_RESP_SINGLE,LENGTH OF RESIDENCE,NUMBER OF PERSONS IN LIVING UNIT,NUMBER OF ADULTS IN LIVING UNIT,METRO,URBAN,MOR BANK: UPSCALE MERCHANDISE BUYER,MOR BANK: MALE MERCHANDISE BUYER,MOR BANK: FEMALE MERCHANDISE BUYER,MOR BANK: CRAFTS-HOBBY MERCHANDISE BUYER,MOR BANK: GARDENING-FARMING BUYER,MOR BANK: BOOK BUYER,MOR BANK: COLLECT-SPECIAL FOODS BUYER,MOR BANK: GIFTS AND GADGETS BUYER,MOR BANK: GENERAL MERCHANDISE BUYER,MOR BANK: FAMILY AND GENERAL MAGAZINE,MOR BANK: FEMALE ORIENTED MAGAZINE,MOR BANK: MALE SPORTS MAGAZINE,MOR BANK: RELIGIOUS MAGAZINE,MOR BANK: GARDENING-FARMING MAGAZINE,MOR BANK: CULINARY INTERESTS MAGAZINE,MOR BANK: HEALTH AND FITNESS MAGAZINE,MOR BANK: DO-IT-YOURSELFERS,MOR BANK: NEWS AND FINANCIAL,MOR BANK: PHOTOGRAPHY,MOR BANK: OPPORTUNITY SEEKERS AND CE,MOR BANK: RELIGIOUS CONTRIBUTOR,MOR BANK: POLITICAL CONTRIBUTOR,MOR BANK: HEALTH AND INSTITUTION CONTRIBUTOR,MOR BANK: GENERAL CONTRIBUTOR,MOR BANK: MISCELLANEOUS,MOR BANK: ODDS AND ENDS,MOR BANK: DEDUPED CATEGORY HIT COUNT,MOR BANK: NON-DEDUPED CATEGORY HIT COUNT,MORTGAGE-HOME PURCHASE: HOME PURCHASE PRICE,MOSAIC,CHILDREN,CAPE: AGE: POP: MEDIAN AGE,CAPE: AGE: POP: % 0-17,CAPE: AGE: POP: % 18-99+,CAPE: AGE: POP: % 65-99+,CAPE: ETHNIC: POP: % WHITE ONLY,CAPE: ETHNIC: POP: % BLACK ONLY,CAPE: ETHNIC: POP: % ASIAN ONLY,CAPE: ETHNIC: POP: % HISPANIC,CAPE: DENSITY: PERSONS PER HH FOR POP IN HH,CAPE: HHSIZE: HH: AVERAGE HOUSEHOLD SIZE,CAPE: TYP: HH: % MARRIED COUPLE FAMILY,CAPE: CHILD: HH: % WITH PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW- PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW-O PERSONS LT18,CAPE: LANG: HH: % SPANISH SPEAKING,CAPE: EDUC: POP25+: MEDIAN EDUCATION ATTAINED,CAPE: HOMVAL: OOHU: MEDIAN HOME VALUE,CAPE: BUILT: HU: MEDIAN HOUSING UNIT AGE,CAPE: TENANCY: OCCHU: % OWNER OCCUPIED,CAPE: TENANCY: OCCHU: % RENTER OCCUPIED,CAPE: EDUC: ISPSA,CAPE: EDUC: ISPSA DECILE,CAPE: INC: FAMILY INC STATE DECILE,CAPE: INC: HH: MEDIAN FAMILY HOUSEHOLD INCOME,FREQUENCY,QUANTITY,TOTALSALES,FREQUENCY_2Y,QUANTITY_2Y,TOTALSALES_2Y,1-Engagement Spend,2-Wedding Bands Spend,3-Fashion Diamonds Spend,4-Fashion Jewelry Spend,5-Close Out Spend,6-Promotional Items Spend,7-Cost Only Spend,8-Marketing Premium SKUs Spend,9-Repairs & Appraisals Spend,10-Pre Owned Spend,11-Watches Spend,12-Misc Merchandise Spend,15-Store Events Spend,16-Single Stone Jewelry Spend,MDAYREV_L1Y,MDAYREV_L2Y,MDAYREV_L3Y,MDAYREV_L4Y,MDAYQTY_L1Y,MDAYQTY_L2Y,MDAYQTY_L3Y,MDAYQTY_L4Y,MDAYSHOPPER_L1Y,MDAYSHOPPER_L2Y,MDAYSHOPPER_L3Y,MDAYSHOPPER_L4Y
5048,FL,4,Y,176,22.8987976,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,156250,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,A05,0,53,15.9,84.1,31.1,91.2,3.6,1.2,17.1,2.48,2.48,66.5,25.8,20.5,46,7.1,12.5,323297,15,85.7,14.3,3463,5,7,83332,2,4,3869.61,1,2,1849.74,1999.88,999.88,0,0,849.86,0,0,19.99,0,0,0,0,0,0,1849.74,0,0,0,2,0,0,0,1,0,0,0
5049,MI,0,N,-1,5.889827285,1,22,0,1,0,0,0,0,0,1,0,0,0,1,0,0,56250,0,0,6,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F23,0,42,19.9,80.1,17.2,91.5,2.2,0.8,6.5,2.55,2.55,45.9,30.7,18.6,27.4,1.1,11.7,78749,24,94.1,5.9,3286,3,3,58666,1,1,199.88,1,1,199.88,0,0,0,199.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,MI,0,N,1,10.35045612,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,A02,0,45,20.5,79.5,14.4,92,1.6,4.9,1.7,3.12,3.12,81.3,39.7,36.8,44.4,1.1,14,396093,24,97.3,2.7,4266,9,9,147530,1,1,224.91,1,1,224.91,0,0,0,224.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,MI,2,N,-9,11.05895012,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27500,0,0,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H26,0,45,18.1,81.9,15.9,94.3,4,0.5,1.8,2.49,2.49,55.5,27.9,19.9,35.7,0,12.4,211493,53,85.7,14.3,3546,5,7,92550,1,3,857.77,1,3,857.77,0,0,0,0,539.87,0,0,17.99,0,0,0,0,0,299.91,0,0,0,0,0,0,0,0,0,0,0,0
5052,IL,0,N,7,12.29103856,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,38750,0,0,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,I31,0,46,18.6,81.4,22.5,93.2,2,1,5,2.42,2.42,48.2,25.6,15,33.3,1.4,11.9,99705,62,87.6,12.4,3473,4,4,78190,1,1,56.92,1,1,56.92,0,0,0,56.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,TX,0,N,47,8.300281324,0,56,1,0,0,0,0,0,0,0,1,0,0,1,0,1,56250,1,0,15,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,145,I32,0,31,30.3,69.7,11.4,53.6,11.7,4.9,64.4,3.51,3.51,59.9,47.9,31.9,28,42.6,11.5,116203,47,83.1,16.9,2855,2,4,64499,1,1,74.91,0,0,0,0,0,74.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,TX,0,N,39,44.83155584,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O51,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,97.41,0,0,0,0,0,0,97.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,OH,6,Y,47,3.250322125,0,33,0,1,0,0,0,0,0,0,0,0,0,1,0,1,56250,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,M45,0,34,23.6,76.4,11.1,75.3,13.4,1,9.6,2.04,2.04,25.4,22.2,10.7,14.7,2.4,11.9,91162,64,39.7,60.3,3475,5,1,49749,4,7,7776.98,0,0,0,3604.54,1978.98,0,2193.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,TX,0,N,47,5.200005594,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C13,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44.91,0,0,0,0,0,0,44.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,NY,2,Y,3,9.719367908,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56250,0,1,14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,P58,0,26,35.4,64.6,4.2,23.8,31.2,0.8,77.3,3.59,3.59,30.1,66.5,22.4,7.6,74.3,9.8,494999,68,0.6,99.4,1814,0,0,28042,2,3,576.64,2,3,576.64,0,0,0,279.76,0,0,0,0,0,0,296.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,FL,0,N,28,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,79.88,0,0,0,0,0,0,79.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,AZ,0,N,18,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19.99,1,1,19.99,0,0,0,0,0,0,0,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,CO,0,N,32,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.4,0,0,202.4,0,0,0,1,0,0,0,1,0
5061,CO,0,N,20,6.684384797,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,637.4,1,1,637.4,0,0,0,0,0,0,0,0,0,0,0,0,0,637.4,0,0,0,0,0,0,0,0,0,0,0,0
5062,TX,0,N,72,11.30936571,1,29,1,0,0,0,0,0,1,0,0,0,0,1,0,1,156250,0,0,22,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,D18,0,33,28.2,71.8,8.7,28.4,54.7,3.9,25.6,3.19,3.19,59.8,45.9,30.9,28.9,15.9,12.8,153942,19,85.2,14.8,3818,6,7,98759,1,1,41.92,0,0,0,0,0,0,41.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,NE,0,N,2,5.153970894,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,106250,0,1,27,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,C14,0,38,24,76,18.9,96.4,0.2,0.2,3.2,2.57,2.57,56.7,33,22.9,33.8,1.7,12.3,138280,57,68.1,31.9,3499,4,3,64499,1,1,424.01,1,1,424.01,0,0,424.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,OH,0,N,219,4.038572651,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,106250,1,0,20,6,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,3,4,332,C11,0,46,22,78,19.9,93.2,1.1,4.1,1.7,2.83,2.83,77.8,35.8,30.7,47.2,1.3,12.9,229999,29,92.9,7.1,4003,8,8,117369,1,1,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,WA,0,N,-7,129.233616,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27500,0,0,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L43,0,46,20.8,79.2,26.4,86.4,0.5,0.4,13.7,2.53,2.53,52.7,25.6,15.9,36.8,8.1,11.8,225718,40,77.8,22.2,3073,1,1,60987,1,2,214.9,1,2,214.9,0,0,0,0,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,TX,2,N,123,39.17160681,1,64,1,0,0,0,0,1,0,0,0,0,0,1,0,1,81250,1,0,2,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,M44,0,53,18.2,81.8,29.7,89.5,1.3,0.2,9.7,2.26,2.26,57.3,20.5,14,43.3,2.6,11.7,167897,27,84.4,15.6,3175,3,5,75954,2,3,880.74,1,1,299.99,0,524.91,299.99,55.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,TX,0,N,37,13.81750911,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38750,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K37,0,35,31.3,68.7,6.1,61.3,14.4,19,10.5,3.03,3.03,75,49.4,41.2,33.8,13.3,12.7,344190,10,96.5,3.5,3494,5,8,113824,1,1,599.88,0,0,0,0,0,0,0,599.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,TX,0,N,11,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,9,57.91,1,9,57.91,0,0,0,0,0,0,0,41.93,0,0,0,15.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,OH,1,Y,16,13.35640091,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27500,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,M45,0,33,20.1,79.9,11.8,61.2,6.2,30.6,1.5,2.21,2.21,31.5,24.3,15.1,16.4,2.2,11.7,78260,57,27.6,72.4,2860,1,0,24772,1,3,949.97,1,3,949.97,0,0,799.98,149.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,OH,1,Y,77,2.991871792,1,73,0,1,0,0,0,0,1,0,0,0,0,1,0,1,56250,1,0,38,4,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,J34,0,43,17.8,82.2,22.1,90.1,3.5,4.5,1.9,2.25,2.25,50.2,23.3,17.5,32.7,1.9,13.8,232183,29,62.7,37.3,4164,8,9,126704,1,1,5.99,1,1,5.99,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,MI,0,N,46,5.470366789,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R67,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,209.88,0,0,0,0,0,0,0,0,0,0,0,0,0,209.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,MI,0,N,24,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,159.76,0,0,0,0,0,0,159.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,MI,0,N,11,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,139.92,1,1,139.92,0,0,0,139.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,MI,2,Y,13,8.833967701,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56250,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,B08,0,37,27.9,72.1,7.3,96.7,0.9,1,3.8,3.03,3.03,73.9,45.1,37.3,36.6,1.9,14.1,242499,27,94.8,5.2,4044,8,9,131249,3,3,12040.78,3,3,12040.78,6540.9,2500,0,0,0,0,0,0,0,0,0,0,0,2999.88,0,0,0,0,0,0,0,0,0,0,0,0
5075,AR,0,N,10,206.4001829,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N48,0,38,24.6,75.4,18.8,29.1,66.8,0.1,2.5,2.51,2.51,28.5,34,9.6,18.9,1.4,11.7,71764,44,42.8,57.2,2918,2,0,24299,1,1,99.88,1,1,99.88,0,0,0,99.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,OH,2,Y,153,15.71077103,1,53,1,0,0,0,0,1,0,0,0,0,0,1,0,1,56250,0,0,8,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M44,0,41,22.7,77.3,19.9,97.8,0.6,0.2,1.1,2.54,2.54,52.7,32,21.1,31.6,0.6,11.9,144285,62,83.2,16.8,3234,3,6,78012,1,2,134.98,1,2,134.98,0,0,99.99,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,MN,0,N,1,2.861559193,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O55,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,149.99,1,1,149.99,0,0,0,149.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,IN,0,N,13,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2499.88,1,1,2499.88,0,0,2499.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,IL,2,N,7,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1286.17,3,4,1286.17,0,0,599.98,686.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,MN,0,Y,207,62.31758129,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56250,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,Q64,0,36,25.3,74.7,17.2,94.7,0.9,0.3,1,2.2,2.2,38.2,28.4,15.4,22.9,0.9,11.9,100416,46,56.9,43.1,3231,1,1,63166,1,1,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,FL,0,N,25,86.57008466,0,36,0,1,0,0,0,0,0,0,1,0,0,1,0,1,56250,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,N49,0,42,20.8,79.2,23.2,91.3,5.2,0.1,2.1,2.6,2.6,52.2,31.3,19.9,32.3,6.9,11.6,109839,34,84.1,15.9,3215,3,1,45226,2,2,774.79,0,0,0,0,0,374.91,399.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,MN,0,N,37,22.87426511,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E21,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,99.99,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,TX,0,N,7,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,299.91,1,1,299.91,0,299.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,TX,0,N,31,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,169.9,0,0,0,0,0,0,169.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,TX,0,N,15,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,237.01,1,1,237.01,0,0,237.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,TX,0,Y,-5,4.744920974,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106250,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O54,0,37,18.3,81.7,11.6,69.3,8.9,12.4,19,1.99,1.99,35.2,23.8,14.5,20.7,11.2,14.9,321323,41,22.9,77.1,4354,9,8,125312,1,1,164.93,1,1,164.93,0,0,0,0,0,0,0,0,0,0,0,0,0,164.93,0,0,0,0,0,0,0,0,0,0,0,0
5087,MN,0,N,12,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,598.72,1,1,598.72,0,0,598.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,OH,0,N,210,8.380125394,1,42,0,0,1,0,0,0,1,0,0,0,0,1,0,1,56250,0,1,18,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,90,M44,0,32,29.8,70.2,11.2,92.5,1.6,0.5,4.5,2.64,2.64,41.3,39,17.1,24.2,5.5,11.6,82691,54,53,47,2901,1,0,38416,1,1,349.99,1,1,349.99,0,0,0,0,349.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,OH,3,Y,54,5.199051192,0,37,0,0,1,0,0,1,0,0,0,0,0,1,0,1,156250,0,0,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,B09,0,43,21,79,18.3,86.6,2.2,7.7,2.5,2.3,2.3,52.6,27.1,19.1,33.4,3.5,14.1,206454,40,73.6,26.4,4033,8,8,112499,1,1,399.99,0,0,0,0,399.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,OH,0,Y,111,9.455421168,1,58,1,0,0,0,0,0,0,0,1,0,0,1,0,1,81250,0,0,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,E21,0,43,19.8,80.2,19.5,97.3,1,0.1,0.9,2.53,2.53,53.9,29.1,19.1,34.8,1,11.7,150222,64,81.7,18.3,3176,3,3,62454,1,1,1289,0,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,OH,3,N,245,8.955460044,1,51,0,1,0,0,0,0,0,0,0,0,0,1,0,1,131250,1,0,19,7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,C14,0,46,19.4,80.6,20.9,98.4,0.1,1,0.8,2.44,2.44,57.6,27.3,21.9,35.7,1.2,12.1,140131,45,91.4,8.6,3696,6,4,70049,2,6,744.96,2,6,744.96,0,0,0,344.98,0,99.99,0,0,0,0,0,0,0,299.99,0,0,0,0,0,0,0,0,0,0,0,0
5092,AK,0,N,41,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2719.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2719.01,0,0,0,0,0,0,0,0,0,0,0,0
5093,TX,1,N,22,15.74571681,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,131250,0,1,14,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,C11,0,31,31.9,68.1,9.8,92.3,1,0.3,15.1,2.94,2.94,66.1,45,34.8,31.3,7.3,11.8,176622,18,78,22,3366,4,5,78890,1,1,149.91,1,1,149.91,0,0,0,149.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
